participantId,condition,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance,affection_competence,affection_warmth
4B318258FF274938BCFEEE924B144050,3,False,3,2,False,-2.0,[-2.0],0,-2.0,[-0.6500000000000004],1.3499999999999996,1,1
4B318258FF274938BCFEEE924B144050,3,False,2,2,False,-2.0,[-2.0],0,0.33333333333333304,[-1.9333333333333336],2.2666666666666666,1,1
4C93DAB1B37442D6A16EB9E375E8BD0A,3,False,4,1,False,0.8,"[1.9, -1.5]","[1.0999999999999999, 2.3]",-2.0,"[-2.2979508830347726, -2.9834665305754333]",2.1666666666666665,1,0
4C93DAB1B37442D6A16EB9E375E8BD0A,3,False,2,1,False,0.8,"[1.9, -1.5]","[1.0999999999999999, 2.3]",-1.666666666666667,"[-2.8010884272135668, 0.3594594691609476]",1.962962962962963,1,0
4C93DAB1B37442D6A16EB9E375E8BD0A,3,False,1,2,False,0.8,[-1.5],2.3,-0.5,[-2.9],2.4,1,0
4C93DAB1B37442D6A16EB9E375E8BD0A,3,False,0,0,False,0.8,[1.9],1.0999999999999999,1.3,[2.1],0.8,1,0
4C93DAB1B37442D6A16EB9E375E8BD0A,3,False,5,2,False,0.8,[-1.5],2.3,-2.0,[-1.2],0.8,1,0
4C93DAB1B37442D6A16EB9E375E8BD0A,3,False,3,0,False,0.8,[1.9],1.0999999999999999,2.0999999999999996,[0.6999999999999993],1.4000000000000004,1,0
4C996CBA7A25444D9FFBD5938F22D79E,3,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",2.0,"[2.3662501436826684, 1.155575866928653]",2.1666666666666665,0,0
4C996CBA7A25444D9FFBD5938F22D79E,3,True,4,2,False,0.0,[0.0],0,-1.9,[-1.3],0.5999999999999999,0,0
4C996CBA7A25444D9FFBD5938F22D79E,3,True,0,0,False,0.0,[0.0],0,1.9,[-1.2],3.0999999999999996,0,0
4C996CBA7A25444D9FFBD5938F22D79E,3,True,1,2,False,0.0,[0.0],0,2.8,[2.7],0.09999999999999964,0,0
4C996CBA7A25444D9FFBD5938F22D79E,3,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.9333333333333336,"[-2.8590782665459398, 2.4830576454700646]",2.1229629629629634,0,0
4C996CBA7A25444D9FFBD5938F22D79E,3,True,3,0,False,0.0,[0.0],0,0.5,[-2.8000000000000007],3.3000000000000007,0,0
4EFF0F01D3F94531835DF155CC8B22DD,3,False,4,1,True,0.0,"[1.0, -1.0]","[1, 1]",-1.9,"[-1.2669092523561476, 2.551432353921255]",2.1016666666666666,1,1
4EFF0F01D3F94531835DF155CC8B22DD,3,False,1,2,True,0.0,[-1.0],1,-2.0,[-3],1.0,0,1
4EFF0F01D3F94531835DF155CC8B22DD,3,False,2,2,True,0.0,[-1.0],1,2.0,[0.8666666666666663],1.1333333333333337,0,1
4EFF0F01D3F94531835DF155CC8B22DD,3,False,5,0,True,0.0,[1.0],1,-1.9,[-2.8],0.8999999999999999,1,1
4EFF0F01D3F94531835DF155CC8B22DD,3,False,0,0,True,0.0,[1.0],1,0.0,[1.5],1.5,1,1
4EFF0F01D3F94531835DF155CC8B22DD,3,False,3,1,True,0.0,"[1.0, -1.0]","[1, 1]",3.0,"[1.264950185489493, 0.40091695897849133]",3.0,1,1
4F1063188F12436C938D96CFE22D8287,3,False,5,1,False,1.0,"[1.6, -1.0]","[0.6000000000000001, 2]",-1.1,"[-1.1944418076633023, -1.66088805332446]",1.7016666666666669,1,0
4F1063188F12436C938D96CFE22D8287,3,False,1,2,False,1.0,[-1.0],2,-1.0,[2],3.0,0,1
4F1063188F12436C938D96CFE22D8287,3,False,2,2,False,1.0,[-1.0],2,0.33333333333333304,[2.1999999999999993],1.8666666666666663,0,1
4F1063188F12436C938D96CFE22D8287,3,False,3,1,False,1.0,"[1.6, -1.0]","[0.6000000000000001, 2]",-3.0,"[1.726407300118284, 1.4994934592387281]",3.0,1,0
4F1063188F12436C938D96CFE22D8287,3,False,4,0,False,1.0,[1.6],0.6000000000000001,1.0,[0.2],0.8,1,0
4F1063188F12436C938D96CFE22D8287,3,False,0,0,False,1.0,[1.6],0.6000000000000001,1.6,[-1.4],3.0,1,0
4F30FD1F9A8649E7B5F6F712F30F9DDD,3,False,4,1,False,0.0,"[1.0, -1.6]","[1, 1.6]",-1.9,"[-2.2728881816835935, 2.0643890598336405]",2.1016666666666666,1,-1
4F30FD1F9A8649E7B5F6F712F30F9DDD,3,False,0,2,False,0.0,[-1.6],1.6,1.0,[-1.3],2.3,0,1
4F30FD1F9A8649E7B5F6F712F30F9DDD,3,False,1,1,False,0.0,"[1.0, -1.6]","[1, 1.6]",-1.0,"[2.8697681255021266, -2.2420061015593946]",1.6666666666666667,1,-1
4F30FD1F9A8649E7B5F6F712F30F9DDD,3,False,2,2,False,0.0,[-1.6],1.6,-1.2000000000000004,[-2.1333333333333333],0.9333333333333329,0,1
4F30FD1F9A8649E7B5F6F712F30F9DDD,3,False,5,0,False,0.0,[1.0],1,0.6,[-1.9],2.5,0,0
4F30FD1F9A8649E7B5F6F712F30F9DDD,3,False,3,0,False,0.0,[1.0],1,-1.0,[-2.6500000000000004],1.6500000000000004,0,0
50702036006D4A2EB5A1D51F641BEF19,3,False,5,1,False,0.3,"[1.5, -0.7]","[1.2, 1.0]",-0.5,"[1.2209894628757567, 1.6030973680386698]",1.5416666666666667,0,0
50702036006D4A2EB5A1D51F641BEF19,3,False,0,2,False,0.3,[-0.7],1.0,0.6,[-0.1],0.7,0,0
50702036006D4A2EB5A1D51F641BEF19,3,False,4,1,False,0.3,"[1.5, -0.7]","[1.2, 1.0]",-0.2,"[-2.5061578301559084, -0.8321219494408023]",1.5066666666666666,0,0
50702036006D4A2EB5A1D51F641BEF19,3,False,2,0,False,0.3,[1.5],1.2,0.46666666666666634,[1.7333333333333334],1.266666666666667,0,0
50702036006D4A2EB5A1D51F641BEF19,3,False,1,0,False,0.3,[1.5],1.2,-0.2,[2.1],2.3000000000000003,0,0
50702036006D4A2EB5A1D51F641BEF19,3,False,3,2,False,0.3,[-0.7],1.0,-0.34999999999999964,[0.4499999999999993],0.7999999999999989,0,0
52599D8AD46D4499ACECA3ABD4047F61,3,False,4,1,False,-1.0,"[-2.0, -2.0]","[1, 1]",-2.0,"[-0.5638704441626863, -2.3384968260297]",2.1666666666666665,1,0
52599D8AD46D4499ACECA3ABD4047F61,3,False,3,2,False,-1.0,[-2.0],1,3.0,[0.15000000000000036],2.8499999999999996,1,0
52599D8AD46D4499ACECA3ABD4047F61,3,False,5,0,False,-1.0,[-2.0],1,0.6,[0.6],0.0,1,0
52599D8AD46D4499ACECA3ABD4047F61,3,False,1,2,False,-1.0,[-2.0],1,3.0,[-1.9],4.9,1,0
52599D8AD46D4499ACECA3ABD4047F61,3,False,2,1,False,-1.0,"[-2.0, -2.0]","[1, 1]",-1.1333333333333335,"[-0.24149834364274447, -2.4042380215329047]",1.714074074074074,1,0
52599D8AD46D4499ACECA3ABD4047F61,3,False,0,0,False,-1.0,[-2.0],1,2.4,[2.4],0.0,1,0
5263C5CBB07E4115A38CB8DB5FC6DF82,3,False,5,1,True,-1.0,"[2.0, 1.6]","[3, 2.6]",-1.9,"[1.4572822524660118, 0.20387129682197802]",2.1016666666666666,1,1
5263C5CBB07E4115A38CB8DB5FC6DF82,3,False,0,2,True,-1.0,[1.6],2.6,1.7,[0.6],1.1,0,-1
5263C5CBB07E4115A38CB8DB5FC6DF82,3,False,1,0,True,-1.0,[2.0],3,-1.0,[1],2.0,0,0
5263C5CBB07E4115A38CB8DB5FC6DF82,3,False,4,1,True,-1.0,"[2.0, 1.6]","[3, 2.6]",-2.0,"[1.394327329438295, -1.8287394025192831]",2.1666666666666665,1,1
5263C5CBB07E4115A38CB8DB5FC6DF82,3,False,2,2,True,-1.0,[1.6],2.6,-1.0000000000000004,[-1.8666666666666667],0.8666666666666663,0,-1
5263C5CBB07E4115A38CB8DB5FC6DF82,3,False,3,0,True,-1.0,[2.0],3,1.4499999999999993,[2.9499999999999993],1.5,0,0
53C578B04E1345989CD24CD9D61D1F9A,3,False,2,1,False,-1.9,"[0.9, -1.0]","[2.8, 0.8999999999999999]",-2.0,"[0.6417674915778617, -1.3880590039751428]",2.1666666666666665,1,0
53C578B04E1345989CD24CD9D61D1F9A,3,False,3,2,False,-1.9,[-1.0],0.8999999999999999,-2.5,[-0.25],2.25,1,1
53C578B04E1345989CD24CD9D61D1F9A,3,False,4,1,False,-1.9,"[0.9, -1.0]","[2.8, 0.8999999999999999]",0.9,"[2.145323837501677, -1.7910542864434384]",1.635,1,0
53C578B04E1345989CD24CD9D61D1F9A,3,False,5,0,False,-1.9,[0.9],2.8,2.0,[0.3],1.7,1,0
53C578B04E1345989CD24CD9D61D1F9A,3,False,0,2,False,-1.9,[-1.0],0.8999999999999999,-2.0,[1.2],3.2,1,1
53C578B04E1345989CD24CD9D61D1F9A,3,False,1,0,False,-1.9,[0.9],2.8,1.1,[1.6],0.5,1,0
5402A874F69D4E65AE127F87A81B62C5,3,False,5,1,False,2.0,"[-0.9, -2.0]","[2.9, 4]",-2.0,"[-2.8399948803898916, 1.3809198248260106]",2.1666666666666665,1,1
5402A874F69D4E65AE127F87A81B62C5,3,False,3,0,False,2.0,[-0.9],2.9,0.5,[-0.8000000000000007],1.3000000000000007,0,0
5402A874F69D4E65AE127F87A81B62C5,3,False,4,1,False,2.0,"[-0.9, -2.0]","[2.9, 4]",-1.9,"[2.4760394928949996, 0.921915013697566]",2.1016666666666666,1,1
5402A874F69D4E65AE127F87A81B62C5,3,False,1,2,False,2.0,[-2.0],4,-3.0,[1.9],4.9,0,0
5402A874F69D4E65AE127F87A81B62C5,3,False,0,2,False,2.0,[-2.0],4,-3.0,[1.4],4.4,0,0
5402A874F69D4E65AE127F87A81B62C5,3,False,2,0,False,2.0,[-0.9],2.9,0.6666666666666661,[0.2666666666666657],0.40000000000000036,0,0
5548A06D2AF44E609B4FF8E9237E91FC,3,False,3,1,False,1.1,"[1.0, 0.0]","[0.10000000000000009, 1.1]",0.8499999999999996,"[1.093740675185754, 2.614530135872263]",1.6204166666666666,1,0
5548A06D2AF44E609B4FF8E9237E91FC,3,False,0,2,False,1.1,[0.0],1.1,-1.0,[-1.2],0.19999999999999996,0,-1
5548A06D2AF44E609B4FF8E9237E91FC,3,False,4,2,False,1.1,[0.0],1.1,-1.9,[-2.8],0.8999999999999999,0,-1
5548A06D2AF44E609B4FF8E9237E91FC,3,False,5,1,False,1.1,"[1.0, 0.0]","[0.10000000000000009, 1.1]",-3.0,"[1.6603721860734657, -1.2210390885938005]",3.0,1,0
5548A06D2AF44E609B4FF8E9237E91FC,3,False,1,0,False,1.1,[1.0],0.10000000000000009,-3.0,[-1.4],1.6,1,0
5548A06D2AF44E609B4FF8E9237E91FC,3,False,2,0,False,1.1,[1.0],0.10000000000000009,1.666666666666667,[-0.3333333333333335],2.0000000000000004,1,0
5580E9D05D684FD5BD0CE1D5CE127E9A,3,False,1,1,False,-0.5,"[-0.8, 1.0]","[0.30000000000000004, 1.5]",-0.9,"[-2.21234985808894, -2.154725467881507]",1.635,0,0
5580E9D05D684FD5BD0CE1D5CE127E9A,3,False,5,0,True,-0.5,[-0.8],0.30000000000000004,1.6,[-0.3],1.9000000000000001,0,0
5580E9D05D684FD5BD0CE1D5CE127E9A,3,False,3,2,False,-0.5,[1.0],1.5,1.0999999999999996,[-2.0999999999999996],3.1999999999999993,0,-1
5580E9D05D684FD5BD0CE1D5CE127E9A,3,False,4,0,True,-0.5,[-0.8],0.30000000000000004,1.1,[-1.8],2.9000000000000004,0,0
5580E9D05D684FD5BD0CE1D5CE127E9A,3,False,0,1,False,-0.5,"[-0.8, 1.0]","[0.30000000000000004, 1.5]",2.3,"[2.3151818750296247, 0.12457513938687548]",2.3816666666666664,0,0
5580E9D05D684FD5BD0CE1D5CE127E9A,3,False,2,2,False,-0.5,[1.0],1.5,0.5333333333333328,[2.466666666666667],1.933333333333334,0,-1
56F484838EBB4A8D8094FEB25CE18FBC,3,False,4,1,False,-1.0,"[1.5, -1.4]","[2.5, 0.3999999999999999]",-1.2,"[0.08994390443296485, 0.49073805775214563]",1.74,0,0
56F484838EBB4A8D8094FEB25CE18FBC,3,False,2,0,False,-1.0,[1.5],2.5,-0.7333333333333343,[-1.9333333333333336],1.1999999999999993,0,0
56F484838EBB4A8D8094FEB25CE18FBC,3,False,1,0,False,-1.0,[1.5],2.5,0.8,[1.5],0.7,0,0
56F484838EBB4A8D8094FEB25CE18FBC,3,False,0,1,False,-1.0,"[1.5, -1.4]","[2.5, 0.3999999999999999]",-0.3,"[-0.5702283457086885, -1.553419763834645]",1.515,0,0
56F484838EBB4A8D8094FEB25CE18FBC,3,False,5,2,False,-1.0,[-1.4],0.3999999999999999,2.4,[2.4],0.0,0,0
56F484838EBB4A8D8094FEB25CE18FBC,3,False,3,2,False,-1.0,[-1.4],0.3999999999999999,0.5,[0.3000000000000007],0.1999999999999993,0,0
577E89BDF2FC4EED92C84DF58663F97C,3,False,5,1,False,-1.6,"[1.6, 1.0]","[3.2, 2.6]",-1.0,"[1.69677285061558, 1.195683678584647]",1.6666666666666667,1,1
577E89BDF2FC4EED92C84DF58663F97C,3,False,4,1,False,-1.6,"[1.6, 1.0]","[3.2, 2.6]",2.0,"[2.334260536557851, 2.5842104805384967]",2.1666666666666665,1,1
577E89BDF2FC4EED92C84DF58663F97C,3,False,2,2,False,-1.6,[1.0],2.6,-1.0000000000000004,[0.39999999999999947],1.4,0,1
577E89BDF2FC4EED92C84DF58663F97C,3,False,1,2,False,-1.6,[1.0],2.6,-2.0,[-0.3],1.7,0,1
577E89BDF2FC4EED92C84DF58663F97C,3,False,0,0,False,-1.6,[1.6],3.2,3.0,[0.9],2.1,0,-1
577E89BDF2FC4EED92C84DF58663F97C,3,False,3,0,False,-1.6,[1.6],3.2,2.0,[2.5999999999999996],0.5999999999999996,0,-1
58B4856A8B8449E7842162BA07575F31,3,False,1,1,False,1.4,"[0.7, -0.6]","[0.7, 2.0]",-2.9,"[0.29605241245743485, 0.6031367908303324]",2.901666666666667,0,1
58B4856A8B8449E7842162BA07575F31,3,False,2,0,False,1.4,[0.7],0.7,-0.5333333333333337,[-1.0000000000000004],0.4666666666666668,1,1
58B4856A8B8449E7842162BA07575F31,3,False,3,0,False,1.4,[0.7],0.7,-2.4499999999999993,[-2],0.4499999999999993,1,1
58B4856A8B8449E7842162BA07575F31,3,False,0,1,False,1.4,"[0.7, -0.6]","[0.7, 2.0]",1.1,"[-1.151937660748365, -1.591638868002242]",1.7016666666666669,0,1
58B4856A8B8449E7842162BA07575F31,3,False,5,2,False,1.4,[-0.6],2.0,0.2,[-2.3],2.5,1,0
58B4856A8B8449E7842162BA07575F31,3,False,4,2,False,1.4,[-0.6],2.0,-1.0,[-2.9],1.9,1,0
5A1F20D06AE74E2F873BA6161A598FA7,3,False,0,1,False,1.3,"[1.8, -0.8]","[0.5, 2.1]",1.0,"[-2.011224384184872, -2.290461740616843]",1.6666666666666667,0,0
5A1F20D06AE74E2F873BA6161A598FA7,3,False,5,2,False,1.3,[-0.8],2.1,-3.0,[-1.8],1.2,0,0
5A1F20D06AE74E2F873BA6161A598FA7,3,False,2,1,False,1.3,"[1.8, -0.8]","[0.5, 2.1]",0.5333333333333328,"[-2.330849108206766, -1.940842563427422]",1.5474074074074073,0,0
5A1F20D06AE74E2F873BA6161A598FA7,3,False,1,2,False,1.3,[-0.8],2.1,-1.0,[0.8],1.8,0,0
5A1F20D06AE74E2F873BA6161A598FA7,3,False,3,0,False,1.3,[1.8],0.5,1.0999999999999996,[2.9000000000000004],1.8000000000000007,0,0
5A1F20D06AE74E2F873BA6161A598FA7,3,False,4,0,False,1.3,[1.8],0.5,-3.0,[-3],0.0,0,0
5A78ABB274144346AE5C16EFEF231F21,3,False,3,1,False,1.3,"[-0.4, -1.0]","[1.7000000000000002, 2.3]",1.0999999999999996,"[1.9779325097130727, -2.739142194973329]",1.7016666666666664,1,1
5A78ABB274144346AE5C16EFEF231F21,3,False,0,2,False,1.3,[-1.0],2.3,1.7,[0.7],1.0,0,1
5A78ABB274144346AE5C16EFEF231F21,3,False,5,2,False,1.3,[-1.0],2.3,-1.0,[2.8],3.8,0,1
5A78ABB274144346AE5C16EFEF231F21,3,False,4,1,False,1.3,"[-0.4, -1.0]","[1.7000000000000002, 2.3]",-0.7,"[1.181421401630482, 0.6462365936839252]",1.5816666666666668,1,1
5A78ABB274144346AE5C16EFEF231F21,3,False,2,0,False,1.3,[-0.4],1.7000000000000002,-1.9333333333333336,[-1.4],0.5333333333333337,0,1
5A78ABB274144346AE5C16EFEF231F21,3,False,1,0,False,1.3,[-0.4],1.7000000000000002,-0.4,[-0.7],0.29999999999999993,0,1
5A8687A24C8C475B88B208DBA3503EA2,3,False,3,1,False,2.0,"[2.0, -2.0]","[0, 4]",-3.0,"[-1.494398980323656, 2.841614624142095]",3.0,1,1
5A8687A24C8C475B88B208DBA3503EA2,3,False,1,0,False,2.0,[2.0],0,-3.0,[0.7],3.7,1,0
5A8687A24C8C475B88B208DBA3503EA2,3,False,0,0,False,2.0,[2.0],0,3.0,[1.8],1.2,1,0
5A8687A24C8C475B88B208DBA3503EA2,3,False,5,2,False,2.0,[-2.0],4,-3.0,[2.7],5.7,-1,0
5A8687A24C8C475B88B208DBA3503EA2,3,False,2,2,False,2.0,[-2.0],4,0.20000000000000015,[0.06666666666666643],0.13333333333333372,-1,0
5A8687A24C8C475B88B208DBA3503EA2,3,False,4,1,False,2.0,"[2.0, -2.0]","[0, 4]",-2.0,"[1.4710757714261353, -0.6102291474987469]",2.1666666666666665,1,1
5C4237C0E9244D8B9BB2DFFC1A8A2D93,3,False,1,1,False,-2.0,"[-2.0, 2.0]","[0, 4]",1.0,"[-2.4458677730602836, -2.226448575181079]",1.6666666666666667,0,1
5C4237C0E9244D8B9BB2DFFC1A8A2D93,3,False,5,2,False,-2.0,[2.0],4,-2.0,[2.1],4.1,1,0
5C4237C0E9244D8B9BB2DFFC1A8A2D93,3,False,0,2,False,-2.0,[2.0],4,1.0,[-1.5],2.5,1,0
5C4237C0E9244D8B9BB2DFFC1A8A2D93,3,False,2,1,False,-2.0,"[-2.0, 2.0]","[0, 4]",-2.0,"[2.2978088011925637, 0.06101960357813674]",2.1666666666666665,0,1
5C4237C0E9244D8B9BB2DFFC1A8A2D93,3,False,3,0,False,-2.0,[-2.0],0,0.5,[2.1999999999999993],1.6999999999999993,0,-1
5C4237C0E9244D8B9BB2DFFC1A8A2D93,3,False,4,0,False,-2.0,[-2.0],0,-3.0,[-1.8],1.2,0,-1
5D0C8890E0204C78A41B79C23F5F445A,3,False,3,1,False,-1.0,"[2.0, -2.0]","[3, 1]",2.0,"[2.402554518037112, 0.17961741617579907]",2.1666666666666665,0,0
5D0C8890E0204C78A41B79C23F5F445A,3,False,5,1,False,-1.0,"[2.0, -2.0]","[3, 1]",-2.0,"[0.13520775389385475, 2.4714103182749447]",2.1666666666666665,0,0
5D0C8890E0204C78A41B79C23F5F445A,3,False,0,2,False,-1.0,[-2.0],1,1.0,[-0.3],1.3,0,0
5D0C8890E0204C78A41B79C23F5F445A,3,False,2,2,False,-1.0,[-2.0],1,-2.0,[1.9333333333333336],3.9333333333333336,0,0
5D0C8890E0204C78A41B79C23F5F445A,3,False,4,0,False,-1.0,[2.0],3,-2.0,[-2.4],0.3999999999999999,0,0
5D0C8890E0204C78A41B79C23F5F445A,3,False,1,0,False,-1.0,[2.0],3,-3.0,[-0.4],2.6,0,0
5D5820374DC04680AAA6E5263110631B,3,False,0,1,True,-2.0,"[2.0, 1.0]","[4, 3]",-0.1,"[-2.4723608925849776, 0.628434625600355]",1.5016666666666667,0,0
5D5820374DC04680AAA6E5263110631B,3,False,5,1,True,-2.0,"[2.0, 1.0]","[4, 3]",3.0,"[-0.4296716847496773, 2.266422348703439]",3.0,0,0
5D5820374DC04680AAA6E5263110631B,3,False,4,0,True,-2.0,[2.0],4,-3.0,[1.4],4.4,0,0
5D5820374DC04680AAA6E5263110631B,3,False,3,0,True,-2.0,[2.0],4,-3.0,[0.9499999999999992],3.9499999999999993,0,0
5D5820374DC04680AAA6E5263110631B,3,False,2,2,True,-2.0,[1.0],3,-4.440892098500626e-16,[2.0666666666666664],2.066666666666667,0,0
5D5820374DC04680AAA6E5263110631B,3,False,1,2,True,-2.0,[1.0],3,3.0,[0.6],2.4,0,0
5FDB3BC862C84D0E943E024F2405F0E7,3,False,3,1,False,-1.8,"[1.8, -1.3]","[3.6, 0.5]",1.0500000000000007,"[1.1749772064157025, -1.7556726079046858]",1.68375,1,1
5FDB3BC862C84D0E943E024F2405F0E7,3,False,5,2,False,-1.8,[-1.3],0.5,-2.0,[2.5],4.5,0,-1
5FDB3BC862C84D0E943E024F2405F0E7,3,False,1,0,True,-1.8,[1.8],3.6,-3.0,[-1.6],1.4,0,0
5FDB3BC862C84D0E943E024F2405F0E7,3,False,2,2,False,-1.8,[-1.3],0.5,0.46666666666666634,[0.06666666666666643],0.3999999999999999,0,-1
5FDB3BC862C84D0E943E024F2405F0E7,3,False,4,0,True,-1.8,[1.8],3.6,2.2,[-2.3],4.5,0,0
5FDB3BC862C84D0E943E024F2405F0E7,3,False,0,1,False,-1.8,"[1.8, -1.3]","[3.6, 0.5]",1.7,"[2.3742054005942643, -1.9812492538080444]",1.9816666666666667,1,1
60AC34CB88474422A00F2AFD7B957A88,3,False,0,1,False,0.8,"[1.6, -0.7]","[0.8, 1.5]",0.0,"[-1.9434785662564145, -2.8459059494631465]",1.5,1,0
60AC34CB88474422A00F2AFD7B957A88,3,False,4,1,False,0.8,"[1.6, -0.7]","[0.8, 1.5]",-2.0,"[-0.1546723345590797, -1.3951308794249606]",2.1666666666666665,1,0
60AC34CB88474422A00F2AFD7B957A88,3,False,5,0,False,0.8,[1.6],0.8,-1.0,[0.2],1.2,1,0
60AC34CB88474422A00F2AFD7B957A88,3,False,3,0,False,0.8,[1.6],0.8,2.5500000000000007,[2.8499999999999996],0.29999999999999893,1,0
60AC34CB88474422A00F2AFD7B957A88,3,False,1,2,False,0.8,[-0.7],1.5,-2.0,[-1.3],0.7,1,0
60AC34CB88474422A00F2AFD7B957A88,3,False,2,2,False,0.8,[-0.7],1.5,0.6666666666666661,[0.13333333333333286],0.5333333333333332,1,0
61FFB453863242FDA4ED125D8E818F3C,3,False,5,1,False,0.0,"[-0.8, -0.6]","[0.8, 0.6]",-0.8,"[-1.8931134866676227, 1.32677616251331]",1.6066666666666667,0,0
61FFB453863242FDA4ED125D8E818F3C,3,False,2,2,False,0.0,[-0.6],0.6,0.9333333333333336,[2.7333333333333325],1.799999999999999,0,0
61FFB453863242FDA4ED125D8E818F3C,3,False,3,0,False,0.0,[-0.8],0.8,-0.5999999999999996,[-0.8000000000000007],0.20000000000000107,0,0
61FFB453863242FDA4ED125D8E818F3C,3,False,0,0,False,0.0,[-0.8],0.8,-0.9,[0.5],1.4,0,0
61FFB453863242FDA4ED125D8E818F3C,3,False,1,2,False,0.0,[-0.6],0.6,-1.2,[1],2.2,0,0
61FFB453863242FDA4ED125D8E818F3C,3,False,4,1,False,0.0,"[-0.8, -0.6]","[0.8, 0.6]",-1.8,"[-1.293077811686938, -2.356092937952389]",2.04,0,0
6265E6719CC74F818FEADEF2DD050744,3,False,5,1,True,-1.9,"[0.6, -1.0]","[2.5, 0.8999999999999999]",2.0,"[-0.8265434075365907, 1.654580464602514]",2.1666666666666665,1,0
6265E6719CC74F818FEADEF2DD050744,3,False,1,2,True,-1.9,[-1.0],0.8999999999999999,-2.0,[-0.4],1.6,0,0
6265E6719CC74F818FEADEF2DD050744,3,False,4,0,False,-1.9,[0.6],2.5,-1.9,[-2.3],0.3999999999999999,-1,0
6265E6719CC74F818FEADEF2DD050744,3,False,3,0,False,-1.9,[0.6],2.5,2.3499999999999996,[1.3499999999999996],1.0,-1,0
6265E6719CC74F818FEADEF2DD050744,3,False,0,1,True,-1.9,"[0.6, -1.0]","[2.5, 0.8999999999999999]",3.0,"[-2.8693217449848536, 0.24748430653970477]",3.0,1,0
6265E6719CC74F818FEADEF2DD050744,3,False,2,2,True,-1.9,[-1.0],0.8999999999999999,0.5999999999999996,[0.06666666666666643],0.5333333333333332,0,0
64408F7F8FEE4FD58F774742B0C614DF,3,False,4,1,False,1.5,"[-1.4, -1.5]","[2.9, 3.0]",2.0,"[2.6832200382178044, -1.8998992136942894]",2.1666666666666665,1,0
64408F7F8FEE4FD58F774742B0C614DF,3,False,1,2,False,1.5,[-1.5],3.0,1.0,[-0.7],1.7,0,0
64408F7F8FEE4FD58F774742B0C614DF,3,False,3,0,True,1.5,[-1.4],2.9,3.0,[1],2.0,0,0
64408F7F8FEE4FD58F774742B0C614DF,3,False,5,1,False,1.5,"[-1.4, -1.5]","[2.9, 3.0]",-2.0,"[2.3416513798936416, 1.4519099965355808]",2.1666666666666665,1,0
64408F7F8FEE4FD58F774742B0C614DF,3,False,0,2,False,1.5,[-1.5],3.0,1.1,[2.5],1.4,0,0
64408F7F8FEE4FD58F774742B0C614DF,3,False,2,0,True,1.5,[-1.4],2.9,0.39999999999999947,[-1.7999999999999998],2.1999999999999993,0,0
645B3D6D74E0427D8F045703B6C85D9F,3,False,3,1,False,-0.6,"[2.0, -1.5]","[2.6, 0.9]",-3.0,"[2.9927802435766333, 0.9919838053651224]",3.0,0,-1
645B3D6D74E0427D8F045703B6C85D9F,3,False,0,1,False,-0.6,"[2.0, -1.5]","[2.6, 0.9]",1.5,"[0.29344067453180367, 0.8069188976669528]",1.875,0,-1
645B3D6D74E0427D8F045703B6C85D9F,3,False,4,0,False,-0.6,[2.0],2.6,3.0,[1.6],1.4,0,0
645B3D6D74E0427D8F045703B6C85D9F,3,False,1,2,False,-0.6,[-1.5],0.9,1.8,[0.2],1.6,0,1
645B3D6D74E0427D8F045703B6C85D9F,3,False,5,0,False,-0.6,[2.0],2.6,3.0,[-2.5],5.5,0,0
645B3D6D74E0427D8F045703B6C85D9F,3,False,2,2,False,-0.6,[-1.5],0.9,2.333333333333333,[2.333333333333333],0.0,0,1
64C5041807494478A37578E871AB2D33,3,False,2,1,True,1.1,"[-1.0, 0.6]","[2.1, 0.5000000000000001]",0.39999999999999947,"[1.8948560105115924, 0.43427762190458186]",1.5266666666666666,1,1
64C5041807494478A37578E871AB2D33,3,False,0,2,True,1.1,[0.6],0.5000000000000001,2.0,[0.8],1.2,0,1
64C5041807494478A37578E871AB2D33,3,False,3,2,True,1.1,[0.6],0.5000000000000001,0.25,[-0.34999999999999964],0.5999999999999996,0,1
64C5041807494478A37578E871AB2D33,3,False,5,0,True,1.1,[-1.0],2.1,-2.5,[-2.2],0.2999999999999998,-1,-1
64C5041807494478A37578E871AB2D33,3,False,1,1,True,1.1,"[-1.0, 0.6]","[2.1, 0.5000000000000001]",-1.6,"[2.5295840273495287, 1.3518761729977662]",1.9266666666666667,1,1
64C5041807494478A37578E871AB2D33,3,False,4,0,True,1.1,[-1.0],2.1,-0.9,[-0.1],0.8,-1,-1
67BF8445DB4F4A898EB3F79CD29E0AC6,3,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",-3.0,"[-1.6641170202207174, 0.7963055409099984]",3.0,0,1
67BF8445DB4F4A898EB3F79CD29E0AC6,3,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[0.49203551722648964, 2.0500194278919395]",3.0,0,1
67BF8445DB4F4A898EB3F79CD29E0AC6,3,True,4,0,False,0.0,[0.0],0,-3.0,[2.2],5.2,1,0
