participantId,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance,condition,affection_competence,affection_warmth
5547813AE2834264A089C6494423433C,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.9,"[2.199067371666228, -2.2215511424373036]",1.1812211554951753,1,,
5547813AE2834264A089C6494423433C,True,4,2,False,0.0,[0.0],[0],-2.2,[-2.7],0.5,1,,
5547813AE2834264A089C6494423433C,True,2,0,False,0.0,[0.0],[0],0.5999999999999996,[-0.4666666666666668],1.0666666666666664,1,,
5547813AE2834264A089C6494423433C,True,1,0,False,0.0,[0.0],[0],1.2,[1.3],0.10000000000000009,1,,
55BEBD7D848544BFA2B64EEE1A81BE3A,False,4,1,False,1.5,"[0.8, 0.9]","[0.7, 0.6]",1.2,"[1.5450350140460847, -2.2305197901541076]",2.4998810455264433,1,,
55BEBD7D848544BFA2B64EEE1A81BE3A,False,1,2,False,1.5,[0.9],[0.6],1.0,[-1.8],2.8,1,,
55BEBD7D848544BFA2B64EEE1A81BE3A,False,3,2,False,1.5,[0.9],[0.6],0.0,[1.9499999999999993],1.9499999999999993,1,,
55BEBD7D848544BFA2B64EEE1A81BE3A,False,0,1,False,1.5,"[0.8, 0.9]","[0.7, 0.6]",0.5,"[0.8503441270701098, -0.7382866801246379]",1.7075875689965716,1,,
55BEBD7D848544BFA2B64EEE1A81BE3A,False,2,0,False,1.5,[0.8],[0.7],0.46666666666666634,[0.46666666666666634],0.0,1,,
55BEBD7D848544BFA2B64EEE1A81BE3A,False,5,0,False,1.5,[0.8],[0.7],1.0,[2.2],1.2000000000000002,1,,
55CC388FCD7E42AFB788E54614BCDC87,False,1,1,False,1.1,"[1.1, 1.2]","[0.0, 0.09999999999999987]",2.5,"[-0.856724987777298, 0.5650533711275032]",1.2526438518277363,1,,
55CC388FCD7E42AFB788E54614BCDC87,False,0,1,False,1.1,"[1.1, 1.2]","[0.0, 0.09999999999999987]",0.7,"[2.425809839273854, 0.8374074021973339]",0.4691934380852685,1,,
55CC388FCD7E42AFB788E54614BCDC87,False,5,2,False,1.1,[1.2],[0.09999999999999987],2.2,[2.1],0.10000000000000009,1,,
55CC388FCD7E42AFB788E54614BCDC87,False,4,0,True,1.1,[1.1],[0.0],0.7,[0.2],0.49999999999999994,1,,
55CC388FCD7E42AFB788E54614BCDC87,False,3,2,False,1.1,[1.2],[0.09999999999999987],0.5,[2.0999999999999996],1.5999999999999996,1,,
55CC388FCD7E42AFB788E54614BCDC87,False,2,0,True,1.1,[1.1],[0.0],1.1333333333333329,[-2.7333333333333334],3.8666666666666663,1,,
568D96A1613942D5ACB4B0253518188D,False,4,1,True,-1.0,"[1.0, 1.0]","[2, 2]",1.0,"[0.807915135202685, 0.18180314310872658]",2.194252051877542,1,,
568D96A1613942D5ACB4B0253518188D,False,0,2,True,-1.0,[1.0],[2],2.0,[-0.3],2.3,1,,
568D96A1613942D5ACB4B0253518188D,False,2,0,False,-1.0,[1.0],[2],0.33333333333333304,[0.9333333333333336],0.6000000000000005,1,,
568D96A1613942D5ACB4B0253518188D,False,1,2,True,-1.0,[1.0],[2],-1.0,[-2],1.0,1,,
568D96A1613942D5ACB4B0253518188D,False,5,0,False,-1.0,[1.0],[2],-2.0,[1.1],3.1,1,,
568D96A1613942D5ACB4B0253518188D,False,3,1,True,-1.0,"[1.0, 1.0]","[2, 2]",2.0,"[-2.4987703241230017, 0.27273831751116884]",3.4829287986729716,1,,
574F4190651F4832972C9E78DE21BA0E,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0666666666666669,"[2.5229392870177714, -2.1584022532724627]",1.6168074999701605,1,,
574F4190651F4832972C9E78DE21BA0E,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.8,"[-0.43967233603071953, -0.7604636915535554]",0.8921928234827263,1,,
574F4190651F4832972C9E78DE21BA0E,True,1,2,False,0.0,[0.0],[0],-0.7,[0.5],1.2,1,,
574F4190651F4832972C9E78DE21BA0E,True,3,2,False,0.0,[0.0],[0],-0.9499999999999992,[-1.9499999999999993],1.0,1,,
574F4190651F4832972C9E78DE21BA0E,True,5,0,False,0.0,[0.0],[0],-1.6,[2.4],4.0,1,,
574F4190651F4832972C9E78DE21BA0E,True,4,0,False,0.0,[0.0],[0],2.1,[1.3],0.8,1,,
595DA76E0EEE4422825351456B93BD6B,False,5,1,False,-1.0,"[-2.0, -2.0]","[1, 1]",-1.0,"[-1.8027516137411863, -0.2784128040372358]",0.5694799771547259,1,,
595DA76E0EEE4422825351456B93BD6B,False,1,0,False,-1.0,[-2.0],[1],-2.0,[-0.9],1.1,1,,
595DA76E0EEE4422825351456B93BD6B,False,0,2,False,-1.0,[-2.0],[1],1.0,[0.2],0.8,1,,
595DA76E0EEE4422825351456B93BD6B,False,2,0,False,-1.0,[-2.0],[1],-0.4666666666666668,[0.5999999999999996],1.0666666666666664,1,,
595DA76E0EEE4422825351456B93BD6B,False,4,2,False,-1.0,[-2.0],[1],-2.0,[1.9],3.9,1,,
595DA76E0EEE4422825351456B93BD6B,False,3,1,False,-1.0,"[-2.0, -2.0]","[1, 1]",-1.0,"[-0.17432898985657408, 0.7998524123072706]",3.733655985229049,1,,
5AD641172DD8454CB4BACCE679A7EA1E,False,3,1,False,-1.4,"[0.0, 1.4]","[1.4, 2.8]",-2.0,"[-2.593062386777101, 2.4732405506713535]",3.6236898384406855,1,,
5AD641172DD8454CB4BACCE679A7EA1E,False,4,2,False,-1.4,[1.4],[2.8],-1.9,[-0.9],0.9999999999999999,1,,
5AD641172DD8454CB4BACCE679A7EA1E,False,0,2,False,-1.4,[1.4],[2.8],1.6,[1.1],0.5,1,,
5AD641172DD8454CB4BACCE679A7EA1E,False,2,1,False,-1.4,"[0.0, 1.4]","[1.4, 2.8]",1.0,"[0.620053429548495, 2.6380978357255325]",0.8074890244112547,1,,
5AD641172DD8454CB4BACCE679A7EA1E,False,1,0,False,-1.4,[0.0],[1.4],2.0,[-2.1],4.1,1,,
5AD641172DD8454CB4BACCE679A7EA1E,False,5,0,False,-1.4,[0.0],[1.4],3.0,[2.8],0.20000000000000018,1,,
5B5C3D85087A4E16BBF4767641D407C0,False,3,1,False,0.0,"[-1.0, 1.0]","[1, 1]",-1.0,"[-2.0152876416694863, -2.77555209778858]",0.120614420846191,1,,
5B5C3D85087A4E16BBF4767641D407C0,False,1,0,False,0.0,[-1.0],[1],-2.0,[-0.8],1.2,1,,
5B5C3D85087A4E16BBF4767641D407C0,False,4,2,False,0.0,[1.0],[1],-3.0,[0.6],3.6,1,,
5B5C3D85087A4E16BBF4767641D407C0,False,2,1,False,0.0,"[-1.0, 1.0]","[1, 1]",1.666666666666667,"[-2.5029956806456317, -2.7711216837443438]",3.089385327893897,1,,
5B5C3D85087A4E16BBF4767641D407C0,False,0,0,False,0.0,[-1.0],[1],3.0,[1.4],1.6,1,,
5B5C3D85087A4E16BBF4767641D407C0,False,5,2,False,0.0,[1.0],[1],2.0,[-1.5],3.5,1,,
5B97A2F49B9A4249879238C1E5173672,False,1,1,False,-0.4,"[-0.9, 1.0]","[0.5, 1.4]",0.0,"[0.3765095559713725, -2.827750561762345]",1.2377482205777044,1,,
5B97A2F49B9A4249879238C1E5173672,False,2,1,False,-0.4,"[-0.9, 1.0]","[0.5, 1.4]",-1.0000000000000004,"[-0.03885896912141362, -0.1687000268144878]",2.4452767172994707,1,,
5B97A2F49B9A4249879238C1E5173672,False,5,2,False,-0.4,[1.0],[1.4],2.0,[1.8],0.19999999999999996,1,,
5B97A2F49B9A4249879238C1E5173672,False,0,2,False,-0.4,[1.0],[1.4],-3.0,[-1.4],1.6,1,,
5B97A2F49B9A4249879238C1E5173672,False,3,0,False,-0.4,[-0.9],[0.5],0.0,[-2.0999999999999996],2.0999999999999996,1,,
5B97A2F49B9A4249879238C1E5173672,False,4,0,False,-0.4,[-0.9],[0.5],3.0,[2.7],0.2999999999999998,1,,
5D494EDDAE23435D93B9FE8A42AC4542,False,3,1,False,1.5,"[-0.4, -0.2]","[1.9, 1.7]",1.0,"[-0.9667090605843782, -2.8594055087567356]",1.6561903051594653,1,,
5D494EDDAE23435D93B9FE8A42AC4542,False,0,1,False,1.5,"[-0.4, -0.2]","[1.9, 1.7]",2.6,"[2.2827833575166725, 2.5024360420849323]",0.8391231244127026,1,,
5D494EDDAE23435D93B9FE8A42AC4542,False,4,0,False,1.5,[-0.4],[1.9],-1.0,[2.5],3.5,1,,
5D494EDDAE23435D93B9FE8A42AC4542,False,5,0,False,1.5,[-0.4],[1.9],2.0,[-0.5],2.5,1,,
5D494EDDAE23435D93B9FE8A42AC4542,False,1,2,False,1.5,[-0.2],[1.7],0.9,[-1.6],2.5,1,,
5D494EDDAE23435D93B9FE8A42AC4542,False,2,2,False,1.5,[-0.2],[1.7],-1.266666666666667,[-2.4000000000000004],1.1333333333333333,1,,
5D84E7FEE554447E86288ADD31896E83,False,5,1,False,1.8,"[-0.9, 1.0]","[2.7, 0.8]",-1.9,"[-2.621640044656607, -2.080057919174304]",3.3157974762026847,1,,
5D84E7FEE554447E86288ADD31896E83,False,3,1,False,1.8,"[-0.9, 1.0]","[2.7, 0.8]",2.0,"[-1.6611159066778771, -1.4548082032238545]",0.6827259330689213,1,,
5D84E7FEE554447E86288ADD31896E83,False,0,0,False,1.8,[-0.9],[2.7],3.0,[-1.8],4.8,1,,
5D84E7FEE554447E86288ADD31896E83,False,4,2,False,1.8,[1.0],[0.8],-0.3,[-0.2],0.09999999999999998,1,,
5D84E7FEE554447E86288ADD31896E83,False,1,0,False,1.8,[-0.9],[2.7],-3.0,[-2.1],0.8999999999999999,1,,
5D84E7FEE554447E86288ADD31896E83,False,2,2,False,1.8,[1.0],[0.8],-2.8000000000000003,[-2.6],0.20000000000000018,1,,
5EB07F35F41340348C10B16E140D41CD,False,5,1,False,1.1,"[1.1, 1.1]","[0.0, 0.0]",1.1,"[-0.7351719190636707, -1.0172838602671617]",1.697939342138421,1,,
5EB07F35F41340348C10B16E140D41CD,False,3,2,False,1.1,[1.1],[0.0],-1.0,[-2.3499999999999996],1.3499999999999996,1,,
5EB07F35F41340348C10B16E140D41CD,False,1,0,False,1.1,[1.1],[0.0],-1.9,[2.2],4.1,1,,
5EB07F35F41340348C10B16E140D41CD,False,0,0,False,1.1,[1.1],[0.0],2.0,[-2.1],4.1,1,,
5EB07F35F41340348C10B16E140D41CD,False,2,1,False,1.1,"[1.1, 1.1]","[0.0, 0.0]",1.0,"[2.3413043029040734, -0.48063882420118276]",1.5775119203673302,1,,
5EB07F35F41340348C10B16E140D41CD,False,4,2,False,1.1,[1.1],[0.0],-3.0,[-2.9],0.10000000000000009,1,,
5EE51F753E744CCFB294047E79D3AE52,False,2,1,False,2.0,"[1.0, -1.0]","[1, 3]",-1.7999999999999998,"[2.6765457448746854, -1.8389638918657147]",3.6090902407195786,1,,
5EE51F753E744CCFB294047E79D3AE52,False,0,1,False,2.0,"[1.0, -1.0]","[1, 3]",3.0,"[1.669770618386245, 2.921867339926721]",1.8292920998987077,1,,
5EE51F753E744CCFB294047E79D3AE52,False,5,0,False,2.0,[1.0],[1],2.0,[-0.1],2.1,1,,
5EE51F753E744CCFB294047E79D3AE52,False,3,0,False,2.0,[1.0],[1],-1.0,[1.9000000000000004],2.9000000000000004,1,,
5EE51F753E744CCFB294047E79D3AE52,False,1,2,False,2.0,[-1.0],[3],-2.0,[0.6],2.6,1,,
5EE51F753E744CCFB294047E79D3AE52,False,4,2,False,2.0,[-1.0],[3],-3.0,[0.1],3.1,1,,
5F026F06CA5A4400B8DA7A0EFBAB72D5,False,1,1,True,0.0,"[0.5, 0.5]","[0.5, 0.5]",-1.5,"[1.921771465786465, 0.45608957002912387]",0.4388986947895559,1,,
5F026F06CA5A4400B8DA7A0EFBAB72D5,False,5,2,True,0.0,[0.5],[0.5],0.0,[-1.5],1.5,1,,
5F026F06CA5A4400B8DA7A0EFBAB72D5,False,3,0,True,0.0,[0.5],[0.5],3.0,[1.3000000000000007],1.6999999999999993,1,,
5F026F06CA5A4400B8DA7A0EFBAB72D5,False,2,1,True,0.0,"[0.5, 0.5]","[0.5, 0.5]",3.0,"[-1.4066936685100226, -0.5913603692396254]",5.284196737799952,1,,
5F026F06CA5A4400B8DA7A0EFBAB72D5,False,4,2,True,0.0,[0.5],[0.5],1.0,[-0.8],1.8,1,,
5F026F06CA5A4400B8DA7A0EFBAB72D5,False,0,0,True,0.0,[0.5],[0.5],-3.0,[-0.3],2.7,1,,
5F7A839198A043C59933778B2AA76ACC,False,2,1,False,1.5,"[0.8, 1.0]","[0.7, 0.5]",0.5333333333333328,"[-1.1746730149931675, -1.6002104879596304]",0.5016692921725014,1,,
5F7A839198A043C59933778B2AA76ACC,False,0,2,False,1.5,[1.0],[0.5],2.5,[2.9],0.3999999999999999,1,,
5F7A839198A043C59933778B2AA76ACC,False,1,1,False,1.5,"[0.8, 1.0]","[0.7, 0.5]",-1.5,"[-0.13796466521159756, 2.234257459431083]",1.2242647435304752,1,,
5F7A839198A043C59933778B2AA76ACC,False,4,0,False,1.5,[0.8],[0.7],-2.3,[-2.5],0.20000000000000018,1,,
5F7A839198A043C59933778B2AA76ACC,False,5,2,False,1.5,[1.0],[0.5],-1.7,[-1.6],0.09999999999999987,1,,
5F7A839198A043C59933778B2AA76ACC,False,3,0,False,1.5,[0.8],[0.7],0.75,[2.3000000000000007],1.5500000000000007,1,,
6092417075EB44E7A6C8B48F9A6CFB4B,False,4,1,False,0.7,"[1.1, 0.9]","[0.40000000000000013, 0.20000000000000007]",1.4,"[0.8857285097730241, -1.1906241991515034]",2.7006434135229584,1,,
6092417075EB44E7A6C8B48F9A6CFB4B,False,5,1,False,0.7,"[1.1, 0.9]","[0.40000000000000013, 0.20000000000000007]",-1.0,"[1.160992758328585, -2.255465162615343]",1.0157585255132422,1,,
6092417075EB44E7A6C8B48F9A6CFB4B,False,3,0,False,0.7,[1.1],[0.40000000000000013],0.75,[0.6500000000000004],0.09999999999999964,1,,
6092417075EB44E7A6C8B48F9A6CFB4B,False,1,2,False,0.7,[0.9],[0.20000000000000007],1.0,[2.7],1.7000000000000002,1,,
6092417075EB44E7A6C8B48F9A6CFB4B,False,2,2,False,0.7,[0.9],[0.20000000000000007],0.5333333333333328,[1.1999999999999993],0.6666666666666665,1,,
6092417075EB44E7A6C8B48F9A6CFB4B,False,0,0,False,0.7,[1.1],[0.40000000000000013],1.1,[2.3],1.1999999999999997,1,,
615CC9830A9E40F1BCAC19540250BF10,False,4,1,False,1.9,"[-0.3, -0.9]","[2.1999999999999997, 2.8]",-1.9,"[-2.7164342221574413, 2.5183121338667505]",1.0538771897393677,1,,
615CC9830A9E40F1BCAC19540250BF10,False,2,1,False,1.9,"[-0.3, -0.9]","[2.1999999999999997, 2.8]",-1.9333333333333336,"[-2.788976966989794, 0.48249197645537834]",1.6826683375052465,1,,
615CC9830A9E40F1BCAC19540250BF10,False,5,2,False,1.9,[-0.9],[2.8],-3.0,[-1.9],1.1,1,,
615CC9830A9E40F1BCAC19540250BF10,False,3,2,False,1.9,[-0.9],[2.8],0.5999999999999996,[0.15000000000000036],0.4499999999999993,1,,
615CC9830A9E40F1BCAC19540250BF10,False,1,0,False,1.9,[-0.3],[2.1999999999999997],-3.0,[1.9],4.9,1,,
615CC9830A9E40F1BCAC19540250BF10,False,0,0,False,1.9,[-0.3],[2.1999999999999997],1.6,[1.2],0.40000000000000013,1,,
616AF56E726A4531A45234B0AC750A68,False,1,1,False,1.0,"[0.0, 0.0]","[1, 1]",-1.0,"[2.236897273932354, -1.0799818581880003]",1.2318155740753784,1,,
616AF56E726A4531A45234B0AC750A68,False,3,0,True,1.0,[0.0],[1],0.9499999999999992,[-2.9000000000000004],3.8499999999999996,1,,
616AF56E726A4531A45234B0AC750A68,False,5,0,True,1.0,[0.0],[1],-1.0,[0.1],1.1,1,,
616AF56E726A4531A45234B0AC750A68,False,4,2,False,1.0,[0.0],[1],-1.9,[2.5],4.4,1,,
616AF56E726A4531A45234B0AC750A68,False,0,1,False,1.0,"[0.0, 0.0]","[1, 1]",1.0,"[-1.2108020214796609, 0.2512797549876655]",1.0979978650806053,1,,
616AF56E726A4531A45234B0AC750A68,False,2,2,False,1.0,[0.0],[1],-1.0666666666666669,[-2.2666666666666666],1.1999999999999997,1,,
621CE27E3DFC46B7BB7BA417398F918A,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.46666666666666634,"[1.2551851888717591, 0.15595756373057634]",2.314660099986125,1,,
621CE27E3DFC46B7BB7BA417398F918A,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.1,"[-0.9924417436023196, -1.1357877454652339]",1.5786298304270079,1,,
621CE27E3DFC46B7BB7BA417398F918A,True,5,2,False,0.0,[0.0],[0],3.0,[2.8],0.20000000000000018,1,,
621CE27E3DFC46B7BB7BA417398F918A,True,0,0,False,0.0,[0.0],[0],1.4,[2],0.6000000000000001,1,,
621CE27E3DFC46B7BB7BA417398F918A,True,1,2,False,0.0,[0.0],[0],2.3,[-0.1],2.4,1,,
621CE27E3DFC46B7BB7BA417398F918A,True,3,0,False,0.0,[0.0],[0],2.5,[1.9000000000000004],0.5999999999999996,1,,
62AA33CD5DF341409E259838FB9FE08C,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.9333333333333336,"[0.10524280999281244, 1.8297084875555978]",3.567017998961157,1,,
62AA33CD5DF341409E259838FB9FE08C,True,3,2,False,0.0,[0.0],[0],0.8499999999999996,[0.5999999999999996],0.25,1,,
62AA33CD5DF341409E259838FB9FE08C,True,5,0,False,0.0,[0.0],[0],-1.5,[0.2],1.7,1,,
62AA33CD5DF341409E259838FB9FE08C,True,4,0,False,0.0,[0.0],[0],1.3,[1.2],0.10000000000000009,1,,
62AA33CD5DF341409E259838FB9FE08C,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.9,"[0.9649211721497215, -1.7635125130423386]",3.270547917330691,1,,
62AA33CD5DF341409E259838FB9FE08C,True,1,2,False,0.0,[0.0],[0],3.0,[2.7],0.2999999999999998,1,,
62F845DA81FF4D948AEAC0A541012217,False,1,1,False,-2.0,"[-0.9, 0.0]","[1.1, 2]",3.0,"[0.26076815313448964, 0.17596286755115553]",1.8725681656213409,1,,
62F845DA81FF4D948AEAC0A541012217,False,0,2,False,-2.0,[0.0],[2],3.0,[-2.2],5.2,1,,
62F845DA81FF4D948AEAC0A541012217,False,5,1,False,-2.0,"[-0.9, 0.0]","[1.1, 2]",0.0,"[-1.2215145206238813, -0.9598569696865238]",0.8834251286710493,1,,
62F845DA81FF4D948AEAC0A541012217,False,3,2,False,-2.0,[0.0],[2],0.0,[-0.4000000000000003],0.4000000000000003,1,,
62F845DA81FF4D948AEAC0A541012217,False,2,0,False,-2.0,[-0.9],[1.1],-1.0000000000000004,[0.6666666666666661],1.6666666666666665,1,,
62F845DA81FF4D948AEAC0A541012217,False,4,0,False,-2.0,[-0.9],[1.1],2.8,[2.3],0.5,1,,
6351F748534242D4BFC6E28BB8D8C5A4,False,3,1,False,-2.0,"[-1.0, -1.1]","[1, 0.8999999999999999]",1.5,"[-1.739860420183869, 1.9722655093187047]",1.1400494846192006,1,,
6351F748534242D4BFC6E28BB8D8C5A4,False,5,0,False,-2.0,[-1.0],[1],2.6,[-1.8],4.4,1,,
6351F748534242D4BFC6E28BB8D8C5A4,False,1,2,False,-2.0,[-1.1],[0.8999999999999999],-1.9,[0.6],2.5,1,,
6351F748534242D4BFC6E28BB8D8C5A4,False,0,1,False,-2.0,"[-1.0, -1.1]","[1, 0.8999999999999999]",2.9,"[-0.6678061829582331, 0.2811114921442073]",1.3309244777114801,1,,
6351F748534242D4BFC6E28BB8D8C5A4,False,2,2,False,-2.0,[-1.1],[0.8999999999999999],0.8666666666666663,[2.2666666666666657],1.3999999999999995,1,,
6351F748534242D4BFC6E28BB8D8C5A4,False,4,0,False,-2.0,[-1.0],[1],-2.2,[-1.2],1.0000000000000002,1,,
63CCB99291884DB49454E28CF01D6FE0,False,2,1,True,-2.0,"[-0.5, 0.4]","[1.5, 2.4]",1.666666666666667,"[-0.23388585540717965, -2.5379393580444214]",4.591184378572294,1,,
63CCB99291884DB49454E28CF01D6FE0,False,5,2,True,-2.0,[0.4],[2.4],2.0,[2.7],0.7000000000000002,1,,
63CCB99291884DB49454E28CF01D6FE0,False,1,0,False,-2.0,[-0.5],[1.5],1.6,[0.5],1.1,1,,
63CCB99291884DB49454E28CF01D6FE0,False,3,0,False,-2.0,[-0.5],[1.5],0.4499999999999993,[-2.5500000000000007],3.0,1,,
63CCB99291884DB49454E28CF01D6FE0,False,4,2,True,-2.0,[0.4],[2.4],-1.4,[-2.2],0.8000000000000003,1,,
63CCB99291884DB49454E28CF01D6FE0,False,0,1,True,-2.0,"[-0.5, 0.4]","[1.5, 2.4]",1.1,"[0.057361865016919644, 1.6105653489644896]",0.8235362104640278,1,,
656A7E7F733E454094A60ABCEA4ED5B1,False,3,1,False,0.0,"[1.0, 1.0]","[1, 1]",1.0500000000000007,"[0.9528223821708677, -0.8688673571663568]",0.12476816082890618,1,,
656A7E7F733E454094A60ABCEA4ED5B1,False,1,0,False,0.0,[1.0],[1],-2.0,[-2],0.0,1,,
656A7E7F733E454094A60ABCEA4ED5B1,False,4,2,False,0.0,[1.0],[1],-1.8,[0.6],2.4,1,,
656A7E7F733E454094A60ABCEA4ED5B1,False,0,1,False,0.0,"[1.0, 1.0]","[1, 1]",1.2,"[1.4263313424105935, 0.5670289775929107]",2.2418018196418545,1,,
656A7E7F733E454094A60ABCEA4ED5B1,False,5,2,False,0.0,[1.0],[1],2.0,[-2.7],4.7,1,,
656A7E7F733E454094A60ABCEA4ED5B1,False,2,0,False,0.0,[1.0],[1],-0.9333333333333336,[0.06666666666666643],1.0,1,,
661CA51D2D484D578EA5B0CE1B7DAE62,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[1.9121264702508807, -1.5481749864203038]",2.0258249938286887,1,,
661CA51D2D484D578EA5B0CE1B7DAE62,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.6,"[1.135111237746977, 0.4925004999513982]",0.768591308030779,1,,
661CA51D2D484D578EA5B0CE1B7DAE62,True,4,2,False,0.0,[0.0],[0],0.9,[0.8],0.09999999999999998,1,,
661CA51D2D484D578EA5B0CE1B7DAE62,True,2,0,False,0.0,[0.0],[0],1.7333333333333334,[2.7333333333333325],0.9999999999999991,1,,
661CA51D2D484D578EA5B0CE1B7DAE62,True,3,0,False,0.0,[0.0],[0],-1.25,[-2.4499999999999993],1.1999999999999993,1,,
661CA51D2D484D578EA5B0CE1B7DAE62,True,5,2,False,0.0,[0.0],[0],1.1,[0.4],0.7000000000000001,1,,
67F79D2CE9BA4DF9B9A4A09E064F8980,False,3,1,False,0.0,"[0.5, -0.4]","[0.5, 0.4]",2.0500000000000007,"[-0.503834499740611, -1.3374591616126015]",3.428073647015771,1,,
67F79D2CE9BA4DF9B9A4A09E064F8980,False,5,1,False,0.0,"[0.5, -0.4]","[0.5, 0.4]",2.0,"[1.2273603738783807, 0.2984761590940823]",2.3160681218276977,1,,
67F79D2CE9BA4DF9B9A4A09E064F8980,False,2,0,False,0.0,[0.5],[0.5],-0.3333333333333335,[1.8000000000000007],2.133333333333334,1,,
67F79D2CE9BA4DF9B9A4A09E064F8980,False,1,2,False,0.0,[-0.4],[0.4],0.0,[-0.2],0.2,1,,
67F79D2CE9BA4DF9B9A4A09E064F8980,False,4,0,False,0.0,[0.5],[0.5],-1.6,[1.3],2.9000000000000004,1,,
67F79D2CE9BA4DF9B9A4A09E064F8980,False,0,2,False,0.0,[-0.4],[0.4],0.5,[-1.2],1.7,1,,
6C1964B0357642AD8167B7329869BDF4,False,2,1,False,-2.0,"[-0.4, 1.0]","[1.6, 3]",-0.4000000000000003,"[2.226855701874938, -1.360617451122124]",0.827280243953425,1,,
6C1964B0357642AD8167B7329869BDF4,False,1,2,False,-2.0,[1.0],[3],2.8,[2.7],0.09999999999999964,1,,
6C1964B0357642AD8167B7329869BDF4,False,5,0,False,-2.0,[-0.4],[1.6],-2.4,[0],2.4,1,,
6C1964B0357642AD8167B7329869BDF4,False,3,0,False,-2.0,[-0.4],[1.6],1.3000000000000007,[2.5500000000000007],1.25,1,,
6C1964B0357642AD8167B7329869BDF4,False,4,2,False,-2.0,[1.0],[3],1.1,[2.5],1.4,1,,
6C1964B0357642AD8167B7329869BDF4,False,0,1,False,-2.0,"[-0.4, 1.0]","[1.6, 3]",2.4,"[-0.9046708310593132, -2.9137639482138145]",0.5428746990042943,1,,
6DD3F01138B1437F84357DA4197312F9,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[2.3482936200041067, 1.7033529821923228]",4.854686179834644,1,,
6DD3F01138B1437F84357DA4197312F9,True,4,2,True,0.0,[0.0],[0],-3.0,[-2.8],0.20000000000000018,1,,
6DD3F01138B1437F84357DA4197312F9,True,5,2,True,0.0,[0.0],[0],2.0,[-0.6],2.6,1,,
6DD3F01138B1437F84357DA4197312F9,True,0,1,True,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[2.3205023356683387, -1.246931291739768]",1.2352500401689674,1,,
6DD3F01138B1437F84357DA4197312F9,True,1,0,True,0.0,[0.0],[0],-2.0,[-0.2],1.8,1,,
6DD3F01138B1437F84357DA4197312F9,True,2,0,True,0.0,[0.0],[0],2.0,[0.8666666666666663],1.1333333333333337,1,,
6E49D30C07F943328B3544D437D78C13,False,5,1,False,0.4,"[-0.5, -0.1]","[0.9, 0.5]",3.0,"[1.9831410616590794, -0.8816877744127192]",3.77288910586939,1,,
6E49D30C07F943328B3544D437D78C13,False,3,2,False,0.4,[-0.1],[0.5],2.6500000000000004,[-1.1999999999999993],3.8499999999999996,1,,
6E49D30C07F943328B3544D437D78C13,False,4,0,False,0.4,[-0.5],[0.9],0.0,[-1.7],1.7,1,,
6E49D30C07F943328B3544D437D78C13,False,2,1,False,0.4,"[-0.5, -0.1]","[0.9, 0.5]",0.6666666666666661,"[-1.4947693463882823, -1.4659816312397635]",0.7495523294654367,1,,
6E49D30C07F943328B3544D437D78C13,False,0,0,False,0.4,[-0.5],[0.9],1.4,[0.9],0.4999999999999999,1,,
6E49D30C07F943328B3544D437D78C13,False,1,2,False,0.4,[-0.1],[0.5],-1.6,[2.7],4.300000000000001,1,,
70956CE39E3443C6B0C43FDA1F839A92,False,3,1,True,2.0,"[0.0, -1.0]","[2, 3]",2.0,"[-0.25063335012378696, -1.1711527700018478]",0.7030096205864123,1,,
70956CE39E3443C6B0C43FDA1F839A92,False,1,1,True,2.0,"[0.0, -1.0]","[2, 3]",-3.0,"[0.031041627831397633, -2.610759358581257]",3.389668580535574,1,,
70956CE39E3443C6B0C43FDA1F839A92,False,4,0,True,2.0,[0.0],[2],-3.0,[-0.5],2.5,1,,
70956CE39E3443C6B0C43FDA1F839A92,False,0,0,True,2.0,[0.0],[2],2.0,[2.6],0.6000000000000001,1,,
70956CE39E3443C6B0C43FDA1F839A92,False,2,2,True,2.0,[-1.0],[3],2.0,[1.0666666666666655],0.9333333333333345,1,,
70956CE39E3443C6B0C43FDA1F839A92,False,5,2,True,2.0,[-1.0],[3],-3.0,[2.5],5.5,1,,
72B24CAB3612402FA1CE04E6DA551807,False,5,1,False,1.0,"[1.0, 1.0]","[0, 0]",-2.0,"[0.5396314477940063, 0.0017221245478751257]",2.0372069739762626,1,,
72B24CAB3612402FA1CE04E6DA551807,False,4,0,False,1.0,[1.0],[0],-2.0,[-0.9],1.1,1,,
