participantId,condition,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance
3AC52CBC50AB48508580FCE92161CB52,1,False,0,2,False,-1.5,[0.0],1.5,2.0,[2.8],0.7999999999999998
3B6C3184A4E244F597BC4C2CB138C46C,1,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.1333333333333329,"[-1.31240308572182, -2.698286969203584]",1.7140740740740739
3B6C3184A4E244F597BC4C2CB138C46C,1,True,5,0,False,0.0,[0.0],0,1.0,[-0.3],1.3
3B6C3184A4E244F597BC4C2CB138C46C,1,True,0,0,False,0.0,[0.0],0,1.2,[1.9],0.7
3B6C3184A4E244F597BC4C2CB138C46C,1,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",-2.1,"[0.3084863450926325, -0.22538634319266748]",2.235
3B6C3184A4E244F597BC4C2CB138C46C,1,True,4,2,True,0.0,[0.0],0,-2.7,[0.8],3.5
3B6C3184A4E244F597BC4C2CB138C46C,1,True,3,2,True,0.0,[0.0],0,3.0,[2.3499999999999996],0.6500000000000004
3D18040236CD496FA2BD532C4AD2AD72,1,False,0,1,False,0.0,"[-0.2, -0.3]","[0.2, 0.3]",2.0,"[1.109034274785314, 0.4560837766199324]",2.1666666666666665
3D18040236CD496FA2BD532C4AD2AD72,1,False,2,0,False,0.0,[-0.2],0.2,-1.8666666666666667,[-1.1333333333333335],0.7333333333333332
3D18040236CD496FA2BD532C4AD2AD72,1,False,5,0,False,0.0,[-0.2],0.2,2.2,[2.4],0.19999999999999973
3D18040236CD496FA2BD532C4AD2AD72,1,False,3,1,False,0.0,"[-0.2, -0.3]","[0.2, 0.3]",1.8499999999999996,"[-2.962988723541165, 1.6604156953310962]",2.0704166666666666
3D18040236CD496FA2BD532C4AD2AD72,1,False,4,2,False,0.0,[-0.3],0.3,1.3,[-0.2],1.5
3D18040236CD496FA2BD532C4AD2AD72,1,False,1,2,False,0.0,[-0.3],0.3,-1.6,[1.7],3.3
3D3389D78763418C84595AE9C4CBE9B7,1,False,3,1,True,-1.9,"[0.9, -0.8]","[2.8, 1.0999999999999999]",1.0500000000000007,"[-1.5568747044968476, -2.0439392276400596]",1.68375
3D3389D78763418C84595AE9C4CBE9B7,1,False,1,1,True,-1.9,"[0.9, -0.8]","[2.8, 1.0999999999999999]",1.3,"[-1.3617856560544692, 2.357357338822606]",1.7816666666666665
3D3389D78763418C84595AE9C4CBE9B7,1,False,2,2,True,-1.9,[-0.8],1.0999999999999999,-0.6666666666666674,[-1.1333333333333335],0.4666666666666661
3D3389D78763418C84595AE9C4CBE9B7,1,False,5,0,False,-1.9,[0.9],2.8,2.0,[-0.9],2.9
3D3389D78763418C84595AE9C4CBE9B7,1,False,0,2,True,-1.9,[-0.8],1.0999999999999999,1.1,[-0.9],2.0
3D3389D78763418C84595AE9C4CBE9B7,1,False,4,0,False,-1.9,[0.9],2.8,-1.0,[0.7],1.7
3D8362A689CD476CA4F107F26959FDE0,1,False,3,1,True,-1.0,"[0.0, -1.0]","[1, 0]",-1.0,"[-1.6562966369241436, 0.38887462580512366]",1.6666666666666667
3D8362A689CD476CA4F107F26959FDE0,1,False,0,1,True,-1.0,"[0.0, -1.0]","[1, 0]",1.0,"[2.3354177696577976, 0.2921324715881095]",1.6666666666666667
3D8362A689CD476CA4F107F26959FDE0,1,False,1,2,True,-1.0,[-1.0],0,-1.3,[-0.6],0.7000000000000001
3D8362A689CD476CA4F107F26959FDE0,1,False,4,2,True,-1.0,[-1.0],0,-1.5,[-2.5],1.0
3D8362A689CD476CA4F107F26959FDE0,1,False,5,0,True,-1.0,[0.0],1,1.0,[-0.9],1.9
3D8362A689CD476CA4F107F26959FDE0,1,False,2,0,True,-1.0,[0.0],1,2.5999999999999996,[2],0.5999999999999996
3D85EB88F85D4467A3F5EDEA63FCDD5B,1,False,0,1,False,-2.0,"[-2.0, -1.0]","[0, 1]",1.7,"[0.4706993662293657, 1.010820787633853]",1.9816666666666667
3D85EB88F85D4467A3F5EDEA63FCDD5B,1,False,1,2,False,-2.0,[-1.0],1,1.0,[1.5],0.5
3D85EB88F85D4467A3F5EDEA63FCDD5B,1,False,3,2,False,-2.0,[-1.0],1,2.3499999999999996,[2.75],0.40000000000000036
3D85EB88F85D4467A3F5EDEA63FCDD5B,1,False,4,1,False,-2.0,"[-2.0, -1.0]","[0, 1]",2.1,"[-1.1920532759984168, -1.5965286831221641]",2.235
3D85EB88F85D4467A3F5EDEA63FCDD5B,1,False,5,0,False,-2.0,[-2.0],0,-1.8,[-2.6],0.8
3D85EB88F85D4467A3F5EDEA63FCDD5B,1,False,2,0,False,-2.0,[-2.0],0,-0.7333333333333343,[-1.0666666666666669],0.3333333333333326
3D9AD46E1C594015A116575ED542AB70,1,False,1,1,False,-1.6,"[-2.0, -1.6]","[0.3999999999999999, 0.0]",-0.9,"[2.8933894242612705, -2.5472130996670908]",1.635
3D9AD46E1C594015A116575ED542AB70,1,False,5,2,False,-1.6,[-1.6],0.0,-1.0,[-1.5],0.5
3D9AD46E1C594015A116575ED542AB70,1,False,3,0,False,-1.6,[-2.0],0.3999999999999999,0.05000000000000071,[2.4000000000000004],2.3499999999999996
3D9AD46E1C594015A116575ED542AB70,1,False,2,0,False,-1.6,[-2.0],0.3999999999999999,0.5999999999999996,[-0.13333333333333375],0.7333333333333334
3D9AD46E1C594015A116575ED542AB70,1,False,0,2,False,-1.6,[-1.6],0.0,0.0,[-1.2],1.2
3D9AD46E1C594015A116575ED542AB70,1,False,4,1,False,-1.6,"[-2.0, -1.6]","[0.3999999999999999, 0.0]",-1.0,"[2.6509985425925127, -0.7297618331156492]",1.6666666666666667
3E87865D3C4445FF9837B8EB5C08AFEC,1,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[-2.7702204520932554, -0.019202794209090435]",3.0
3E87865D3C4445FF9837B8EB5C08AFEC,1,True,4,2,False,0.0,[0.0],0,2.1,[2.1],0.0
3E87865D3C4445FF9837B8EB5C08AFEC,1,True,5,0,False,0.0,[0.0],0,2.9,[-0.2],3.1
3E87865D3C4445FF9837B8EB5C08AFEC,1,True,2,0,False,0.0,[0.0],0,-0.3333333333333335,[2.3999999999999995],2.733333333333333
3E87865D3C4445FF9837B8EB5C08AFEC,1,True,0,2,False,0.0,[0.0],0,-2.0,[0.8],2.8
3E87865D3C4445FF9837B8EB5C08AFEC,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-1.610939582447612, 1.973280503274844]",1.6666666666666667
3F3AB598F9EF4B15AC148DE7C52570D9,1,False,4,1,False,0.0,"[0.9, 0.0]","[0.9, 0]",1.0,"[-2.8230013177432727, 2.307693964500075]",1.6666666666666667
3F3AB598F9EF4B15AC148DE7C52570D9,1,False,3,2,False,0.0,[0.0],0,2.0,[-1.0999999999999996],3.0999999999999996
3F3AB598F9EF4B15AC148DE7C52570D9,1,False,2,1,False,0.0,"[0.9, 0.0]","[0.9, 0]",-1.0000000000000004,"[-1.7094758476309155, -0.44622157846521215]",1.6666666666666667
3F3AB598F9EF4B15AC148DE7C52570D9,1,False,1,2,False,0.0,[0.0],0,1.0,[-2.9],3.9
3F3AB598F9EF4B15AC148DE7C52570D9,1,False,0,0,False,0.0,[0.9],0.9,0.0,[-2.6],2.6
3F3AB598F9EF4B15AC148DE7C52570D9,1,False,5,0,False,0.0,[0.9],0.9,-1.0,[0.7],1.7
3F48CFE9849847FF8CD9A23CA9294B09,1,False,3,1,False,-1.8,"[-0.1, 0.1]","[1.7, 1.9000000000000001]",1.25,"[0.40534539881156206, -1.879549644035927]",1.7604166666666667
3F48CFE9849847FF8CD9A23CA9294B09,1,False,2,1,False,-1.8,"[-0.1, 0.1]","[1.7, 1.9000000000000001]",-0.7333333333333343,"[2.246760535851026, 1.7900464196644865]",1.5896296296296297
3F48CFE9849847FF8CD9A23CA9294B09,1,False,0,0,False,-1.8,[-0.1],1.7,-3.0,[-0.1],2.9
3F48CFE9849847FF8CD9A23CA9294B09,1,False,4,2,False,-1.8,[0.1],1.9000000000000001,2.0,[-1.2],3.2
3F48CFE9849847FF8CD9A23CA9294B09,1,False,5,2,False,-1.8,[0.1],1.9000000000000001,-1.1,[1],2.1
3F48CFE9849847FF8CD9A23CA9294B09,1,False,1,0,False,-1.8,[-0.1],1.7,-2.0,[-2.6],0.6000000000000001
3FF9F21BB7C84304B97337DAA3768D5E,1,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.8000000000000007,"[-1.106372403738754, -0.40903909004253425]",2.0400000000000005
3FF9F21BB7C84304B97337DAA3768D5E,1,True,2,2,True,0.0,[0.0],0,-0.9333333333333336,[-0.4666666666666668],0.4666666666666668
3FF9F21BB7C84304B97337DAA3768D5E,1,True,5,0,True,0.0,[0.0],0,1.0,[-2.6],3.6
3FF9F21BB7C84304B97337DAA3768D5E,1,True,4,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.9,"[-0.30526953431074055, -1.7887653305782634]",1.635
3FF9F21BB7C84304B97337DAA3768D5E,1,True,0,2,True,0.0,[0.0],0,1.2,[0.4],0.7999999999999999
3FF9F21BB7C84304B97337DAA3768D5E,1,True,1,0,True,0.0,[0.0],0,0.9,[2],1.1
4018462924D142BABFB5E88C03359F1F,1,False,1,1,True,1.1,"[-1.0, -0.7]","[2.1, 1.8]",1.1,"[-1.1488705895455236, -2.9930605587842787]",1.7016666666666669
4018462924D142BABFB5E88C03359F1F,1,False,3,1,True,1.1,"[-1.0, -0.7]","[2.1, 1.8]",1.5500000000000007,"[-1.176908215798735, 1.4687351943365528]",1.9004166666666669
4018462924D142BABFB5E88C03359F1F,1,False,0,0,False,1.1,[-1.0],2.1,0.8,[-0.8],1.6
4018462924D142BABFB5E88C03359F1F,1,False,2,2,True,1.1,[-0.7],1.8,-1.0666666666666669,[2.466666666666667],3.5333333333333337
4018462924D142BABFB5E88C03359F1F,1,False,4,2,True,1.1,[-0.7],1.8,-2.0,[-1],1.0
4018462924D142BABFB5E88C03359F1F,1,False,5,0,False,1.1,[-1.0],2.1,0.0,[2.8],2.8
40EF20BE931844ECBA7F6012122CEFE6,1,False,3,1,False,1.6,"[1.6, 1.5]","[0.0, 0.10000000000000009]",2.6999999999999993,"[0.6284066993697008, 1.8398199572647025]",2.7149999999999994
40EF20BE931844ECBA7F6012122CEFE6,1,False,4,0,False,1.6,[1.6],0.0,2.4,[-1.4],3.8
40EF20BE931844ECBA7F6012122CEFE6,1,False,0,2,False,1.6,[1.5],0.10000000000000009,1.3,[1.1],0.19999999999999996
40EF20BE931844ECBA7F6012122CEFE6,1,False,5,1,False,1.6,"[1.6, 1.5]","[0.0, 0.10000000000000009]",1.6,"[0.306172216817564, -0.5740436936206317]",1.9266666666666667
40EF20BE931844ECBA7F6012122CEFE6,1,False,1,2,False,1.6,[1.5],0.10000000000000009,0.8,[2.7],1.9000000000000001
40EF20BE931844ECBA7F6012122CEFE6,1,False,2,0,False,1.6,[1.6],0.0,0.8666666666666663,[2.666666666666666],1.7999999999999998
415920631C804F14A78E5693F206DB05,1,False,1,1,False,1.0,"[-0.3, 0.1]","[1.3, 0.9]",-0.9,"[-0.422852837911714, -1.8602549332902556]",1.635
415920631C804F14A78E5693F206DB05,1,False,0,2,False,1.0,[0.1],0.9,0.0,[-2.3],2.3
415920631C804F14A78E5693F206DB05,1,False,2,2,False,1.0,[0.1],0.9,0.39999999999999947,[-2.7333333333333334],3.133333333333333
415920631C804F14A78E5693F206DB05,1,False,4,1,False,1.0,"[-0.3, 0.1]","[1.3, 0.9]",-2.0,"[-0.7639818843964701, 2.2142214530864592]",2.1666666666666665
415920631C804F14A78E5693F206DB05,1,False,3,0,False,1.0,[-0.3],1.3,0.0,[2.3000000000000007],2.3000000000000007
415920631C804F14A78E5693F206DB05,1,False,5,0,False,1.0,[-0.3],1.3,-2.0,[-1.7],0.30000000000000004
43525690125D44EE930AD12BBE9F05C4,1,False,2,1,False,2.0,"[-0.8, -0.9]","[2.8, 2.9]",0.20000000000000015,"[-1.9305706735453485, -2.6839588214991945]",1.5066666666666668
43525690125D44EE930AD12BBE9F05C4,1,False,4,2,False,2.0,[-0.9],2.9,3.0,[2.6],0.3999999999999999
43525690125D44EE930AD12BBE9F05C4,1,False,1,1,False,2.0,"[-0.8, -0.9]","[2.8, 2.9]",1.0,"[-2.6930782751054556, -1.6039766904657078]",1.6666666666666667
43525690125D44EE930AD12BBE9F05C4,1,False,0,2,False,2.0,[-0.9],2.9,-1.4,[-2.2],0.8000000000000003
43525690125D44EE930AD12BBE9F05C4,1,False,3,0,False,2.0,[-0.8],2.8,2.0,[-2.3499999999999996],4.35
43525690125D44EE930AD12BBE9F05C4,1,False,5,0,False,2.0,[-0.8],2.8,1.6,[0.2],1.4000000000000001
43B855133D564B08915DB2CA1A724E7E,1,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[-2.8027397306611594, -1.5131997607226033]",1.6666666666666667
43B855133D564B08915DB2CA1A724E7E,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",-0.8,"[-0.00484368911765376, 0.7822399689413588]",1.6066666666666667
43B855133D564B08915DB2CA1A724E7E,1,True,2,2,False,0.0,[0.0],0,0.5999999999999996,[-2.533333333333333],3.133333333333333
43B855133D564B08915DB2CA1A724E7E,1,True,0,2,False,0.0,[0.0],0,0.9,[1.4],0.4999999999999999
43B855133D564B08915DB2CA1A724E7E,1,True,3,0,False,0.0,[0.0],0,2.9000000000000004,[2.8000000000000007],0.09999999999999964
43B855133D564B08915DB2CA1A724E7E,1,True,4,0,False,0.0,[0.0],0,-1.2,[-0.8],0.3999999999999999
43FE57D7E96A4B41B5CD5D4759051CCB,1,False,5,1,False,0.9,"[0.0, 0.0]","[0.9, 0.9]",-1.0,"[1.258298412533751, -0.2174217820828428]",1.6666666666666667
43FE57D7E96A4B41B5CD5D4759051CCB,1,False,2,1,False,0.9,"[0.0, 0.0]","[0.9, 0.9]",-2.0,"[0.9331331959004521, 1.4201850344105376]",2.1666666666666665
43FE57D7E96A4B41B5CD5D4759051CCB,1,False,0,0,False,0.9,[0.0],0.9,0.6,[-0.9],1.5
43FE57D7E96A4B41B5CD5D4759051CCB,1,False,4,2,False,0.9,[0.0],0.9,-2.2,[0.1],2.3000000000000003
43FE57D7E96A4B41B5CD5D4759051CCB,1,False,1,2,False,0.9,[0.0],0.9,-2.8,[-1],1.7999999999999998
43FE57D7E96A4B41B5CD5D4759051CCB,1,False,3,0,False,0.9,[0.0],0.9,0.0,[0.3000000000000007],0.3000000000000007
441575BA018C4CE89F2398FC4C37893E,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.1,"[1.1879019609270447, 0.878148669763406]",1.5016666666666667
441575BA018C4CE89F2398FC4C37893E,1,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",-0.4666666666666668,"[2.610369466860755, 0.12408610840204393]",1.5362962962962963
441575BA018C4CE89F2398FC4C37893E,1,True,5,0,False,0.0,[0.0],0,1.0,[0],1.0
441575BA018C4CE89F2398FC4C37893E,1,True,0,2,False,0.0,[0.0],0,-0.8,[1.6],2.4000000000000004
441575BA018C4CE89F2398FC4C37893E,1,True,4,0,False,0.0,[0.0],0,-1.8,[-1.4],0.40000000000000013
441575BA018C4CE89F2398FC4C37893E,1,True,3,2,False,0.0,[0.0],0,2.0,[-0.75],2.75
44884F26332644119B350F34C7F615E5,1,False,5,1,False,0.0,"[1.0, 1.0]","[1, 1]",1.7,"[-2.114835151261314, -0.9585167331317752]",1.9816666666666667
44884F26332644119B350F34C7F615E5,1,False,3,1,False,0.0,"[1.0, 1.0]","[1, 1]",-2.0,"[-2.8292110302235276, -0.7193169739742444]",2.1666666666666665
44884F26332644119B350F34C7F615E5,1,False,4,0,False,0.0,[1.0],1,2.0,[-2.6],4.6
44884F26332644119B350F34C7F615E5,1,False,1,0,False,0.0,[1.0],1,-1.9,[-2.3],0.3999999999999999
44884F26332644119B350F34C7F615E5,1,False,2,2,False,0.0,[1.0],1,2.666666666666666,[2.8666666666666663],0.20000000000000018
44884F26332644119B350F34C7F615E5,1,False,0,2,False,0.0,[1.0],1,1.2,[-1.6],2.8
454EAC793A894DF0866E102219C00381,1,False,0,1,False,0.6,"[-0.3, 0.0]","[0.8999999999999999, 0.6]",2.3,"[0.21416770315369504, -1.1298960619589689]",2.3816666666666664
454EAC793A894DF0866E102219C00381,1,False,2,0,False,0.6,[-0.3],0.8999999999999999,-0.8666666666666671,[-4.440892098500626e-16],0.8666666666666667
454EAC793A894DF0866E102219C00381,1,False,3,0,False,0.6,[-0.3],0.8999999999999999,-1.0,[-2.8000000000000007],1.8000000000000007
454EAC793A894DF0866E102219C00381,1,False,5,2,False,0.6,[0.0],0.6,0.5,[-1.3],1.8
454EAC793A894DF0866E102219C00381,1,False,1,2,False,0.6,[0.0],0.6,0.2,[0.4],0.2
454EAC793A894DF0866E102219C00381,1,False,4,1,False,0.6,"[-0.3, 0.0]","[0.8999999999999999, 0.6]",-1.5,"[2.3370499396689155, 0.7675704583253076]",1.875
47FDBD463AEA4B3697C720C600B69789,1,False,0,1,True,2.0,"[-0.8, -0.8]","[2.8, 2.8]",1.0,"[-0.865166096879022, -2.93248520342506]",1.6666666666666667
47FDBD463AEA4B3697C720C600B69789,1,False,4,1,True,2.0,"[-0.8, -0.8]","[2.8, 2.8]",-1.9,"[0.6188767288766197, -2.1298568128947952]",2.1016666666666666
47FDBD463AEA4B3697C720C600B69789,1,False,3,0,True,2.0,[-0.8],2.8,1.0,[-3],4.0
47FDBD463AEA4B3697C720C600B69789,1,False,5,0,True,2.0,[-0.8],2.8,-0.9,[-0.9],0.0
47FDBD463AEA4B3697C720C600B69789,1,False,1,2,True,2.0,[-0.8],2.8,-2.0,[-0.7],1.3
47FDBD463AEA4B3697C720C600B69789,1,False,2,2,True,2.0,[-0.8],2.8,-3.0,[-4.440892098500626e-16],2.9999999999999996
4A2480E43E754801B82E9E998EC7D3D7,1,False,5,1,False,-1.3,"[-0.9, -0.9]","[0.4, 0.4]",-1.9,"[1.859950964620201, 0.9006102727426049]",2.1016666666666666
4A2480E43E754801B82E9E998EC7D3D7,1,False,4,0,False,-1.3,[-0.9],0.4,-0.9,[-2.7],1.8000000000000003
4A2480E43E754801B82E9E998EC7D3D7,1,False,1,0,False,-1.3,[-0.9],0.4,-3.0,[1.1],4.1
4A2480E43E754801B82E9E998EC7D3D7,1,False,2,1,False,-1.3,"[-0.9, -0.9]","[0.4, 0.4]",1.9333333333333336,"[0.13857221657272456, -1.613797969964952]",2.1229629629629634
4A2480E43E754801B82E9E998EC7D3D7,1,False,0,2,False,-1.3,[-0.9],0.4,1.5,[0.4],1.1
4A2480E43E754801B82E9E998EC7D3D7,1,False,3,2,False,-1.3,[-0.9],0.4,1.25,[1.25],0.0
4A6A4EFD26554DB39F806A95F67D74C3,1,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[1.5005121835584792, -0.9723296026816479]",3.0
4A6A4EFD26554DB39F806A95F67D74C3,1,True,0,2,True,0.0,[0.0],0,-1.0,[-1],0.0
4A6A4EFD26554DB39F806A95F67D74C3,1,True,2,2,True,0.0,[0.0],0,1.666666666666667,[0.5333333333333328],1.1333333333333342
4A6A4EFD26554DB39F806A95F67D74C3,1,True,4,0,True,0.0,[0.0],0,2.0,[2.9],0.8999999999999999
4A6A4EFD26554DB39F806A95F67D74C3,1,True,5,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.5,"[-2.0859426955981473, -1.2840957330753289]",1.875
4A6A4EFD26554DB39F806A95F67D74C3,1,True,1,0,True,0.0,[0.0],0,-1.4,[-2.4],1.0
4A9E82BCFAAD441786F6E6E218B3381A,1,False,4,1,False,-2.0,"[-1.0, -0.9]","[1, 1.1]",1.1,"[1.074209962593688, 0.5283952001703645]",1.7016666666666669
4A9E82BCFAAD441786F6E6E218B3381A,1,False,2,2,False,-2.0,[-0.9],1.1,1.0,[-1.1333333333333335],2.1333333333333337
4A9E82BCFAAD441786F6E6E218B3381A,1,False,0,0,False,-2.0,[-1.0],1,1.6,[-2.1],3.7
4A9E82BCFAAD441786F6E6E218B3381A,1,False,5,0,False,-2.0,[-1.0],1,1.6,[2.2],0.6000000000000001
4A9E82BCFAAD441786F6E6E218B3381A,1,False,3,1,False,-2.0,"[-1.0, -0.9]","[1, 1.1]",1.5500000000000007,"[2.988624612533042, -1.9872602632353336]",1.9004166666666669
4A9E82BCFAAD441786F6E6E218B3381A,1,False,1,2,False,-2.0,[-0.9],1.1,-0.9,[2],2.9
4CE09503493040F0B389B919B8133C2C,1,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.9,"[1.4865127238214528, 0.9496411590678573]",2.1016666666666666
4CE09503493040F0B389B919B8133C2C,1,True,5,0,False,0.0,[0.0],0,-1.0,[-0.3],0.7
4CE09503493040F0B389B919B8133C2C,1,True,0,0,False,0.0,[0.0],0,-1.0,[-1.9],0.8999999999999999
4CE09503493040F0B389B919B8133C2C,1,True,3,2,False,0.0,[0.0],0,3.0,[-1.1999999999999993],4.199999999999999
4CE09503493040F0B389B919B8133C2C,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[0.5656782151325386, 2.7861642283899375]",2.1666666666666665
4CE09503493040F0B389B919B8133C2C,1,True,2,2,False,0.0,[0.0],0,2.0,[-2.533333333333333],4.533333333333333
4D3A556FF44841E7A7154213519DBB31,1,False,0,1,False,-0.6,"[0.4, -1.2]","[1.0, 0.6]",1.0,"[-0.5113349791947721, 2.1688531238733564]",1.6666666666666667
4D3A556FF44841E7A7154213519DBB31,1,False,2,0,False,-0.6,[0.4],1.0,-0.6000000000000005,[-1.2000000000000004],0.5999999999999999
4D3A556FF44841E7A7154213519DBB31,1,False,1,0,False,-0.6,[0.4],1.0,0.0,[-0.5],0.5
4D3A556FF44841E7A7154213519DBB31,1,False,4,1,False,-0.6,"[0.4, -1.2]","[1.0, 0.6]",-1.0,"[-1.085275679887348, 2.5396990511806052]",1.6666666666666667
4D3A556FF44841E7A7154213519DBB31,1,False,3,2,False,-0.6,[-1.2],0.6,-0.75,[-1.75],1.0
4D3A556FF44841E7A7154213519DBB31,1,False,5,2,False,-0.6,[-1.2],0.6,-0.9,[-1.1],0.20000000000000007
4D739BCC8D854A83B63D9EB209B1C7E9,1,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-0.2,"[0.3714949813946524, -0.38291637394296885]",1.5066666666666666
4D739BCC8D854A83B63D9EB209B1C7E9,1,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[-2.306982046556942, -2.4808187140878992]",1.6666666666666667
4D739BCC8D854A83B63D9EB209B1C7E9,1,True,1,0,False,0.0,[0.0],0,0.9,[-1.5],2.4
4D739BCC8D854A83B63D9EB209B1C7E9,1,True,0,0,False,0.0,[0.0],0,1.9,[-1],2.9
4D739BCC8D854A83B63D9EB209B1C7E9,1,True,2,2,False,0.0,[0.0],0,0.2666666666666657,[-2.7333333333333334],2.999999999999999
4D739BCC8D854A83B63D9EB209B1C7E9,1,True,3,2,False,0.0,[0.0],0,-1.0,[1.1500000000000004],2.1500000000000004
5089E978ED0841A88AD544026D5E28D0,1,True,4,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.9,"[-2.0720897675550987, 1.4177646885284956]",1.635
5089E978ED0841A88AD544026D5E28D0,1,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",-0.1,"[-0.9174473544518582, 0.9730605548460298]",1.5016666666666667
5089E978ED0841A88AD544026D5E28D0,1,True,5,2,True,0.0,[0.0],0,2.0,[0.9],1.1
5089E978ED0841A88AD544026D5E28D0,1,True,0,0,True,0.0,[0.0],0,0.6,[0.1],0.5
5089E978ED0841A88AD544026D5E28D0,1,True,2,0,True,0.0,[0.0],0,-4.440892098500626e-16,[-2],1.9999999999999996
5089E978ED0841A88AD544026D5E28D0,1,True,3,2,True,0.0,[0.0],0,2.0500000000000007,[2.0500000000000007],0.0
50A9D1C2EAE14B39BE2A8F4395A34E61,1,False,1,1,False,-1.0,"[0.0, 0.0]","[1, 1]",-1.4,"[-1.7086915148741637, -1.9052059734546603]",1.8266666666666664
50A9D1C2EAE14B39BE2A8F4395A34E61,1,False,4,0,False,-1.0,[0.0],1,-2.0,[-1.7],0.30000000000000004
50A9D1C2EAE14B39BE2A8F4395A34E61,1,False,5,1,False,-1.0,"[0.0, 0.0]","[1, 1]",-2.0,"[2.606690706075657, 0.0169558951284432]",2.1666666666666665
50A9D1C2EAE14B39BE2A8F4395A34E61,1,False,0,2,False,-1.0,[0.0],1,-1.0,[-1.9],0.8999999999999999
50A9D1C2EAE14B39BE2A8F4395A34E61,1,False,2,2,False,-1.0,[0.0],1,1.333333333333333,[0.13333333333333286],1.2000000000000002
50A9D1C2EAE14B39BE2A8F4395A34E61,1,False,3,0,False,-1.0,[0.0],1,2.0,[0.5500000000000007],1.4499999999999993
5105ADD2460247C7905BA2514F5F4F48,1,True,0,1,True,0.0,"[0.0, 0.0]","[0, 0]",-1.2,"[-0.8024759703601161, 1.8318126534951915]",1.74
5105ADD2460247C7905BA2514F5F4F48,1,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.2666666666666655,"[-0.382149560249768, 0.42271622352212823]",1.7674074074074069
5105ADD2460247C7905BA2514F5F4F48,1,True,4,0,True,0.0,[0.0],0,1.4,[0.9],0.4999999999999999
5105ADD2460247C7905BA2514F5F4F48,1,True,3,2,True,0.0,[0.0],0,-0.5,[0.05000000000000071],0.5500000000000007
5105ADD2460247C7905BA2514F5F4F48,1,True,5,2,True,0.0,[0.0],0,0.3,[-0.4],0.7
5105ADD2460247C7905BA2514F5F4F48,1,True,1,0,True,0.0,[0.0],0,0.5,[2.7],2.2
5186041E1D054D4D8C9A1A1285726503,1,False,0,1,False,-0.5,"[0.4, -0.3]","[0.9, 0.2]",1.1,"[2.4176462228576963, 1.1404181160228628]",1.7016666666666669
5186041E1D054D4D8C9A1A1285726503,1,False,1,0,False,-0.5,[0.4],0.9,-0.6,[-0.8],0.20000000000000007
5186041E1D054D4D8C9A1A1285726503,1,False,4,2,False,-0.5,[-0.3],0.2,0.9,[2.5],1.6
5186041E1D054D4D8C9A1A1285726503,1,False,5,1,False,-0.5,"[0.4, -0.3]","[0.9, 0.2]",1.8,"[2.842462728306187, 1.1139589943049035]",2.04
5186041E1D054D4D8C9A1A1285726503,1,False,3,0,False,-0.5,[0.4],0.9,-1.0,[-1.4499999999999993],0.4499999999999993
5186041E1D054D4D8C9A1A1285726503,1,False,2,2,False,-0.5,[-0.3],0.2,1.7333333333333334,[1.3999999999999997],0.3333333333333337
5227792AC8DE4932B94185303450E897,1,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.1,"[-1.1286500272821944, -2.9516458120801046]",1.7016666666666669
5227792AC8DE4932B94185303450E897,1,True,2,2,False,0.0,[0.0],0,0.2666666666666657,[0.33333333333333304],0.06666666666666732
5227792AC8DE4932B94185303450E897,1,True,4,0,True,0.0,[0.0],0,-0.9,[-2.6],1.7000000000000002
5227792AC8DE4932B94185303450E897,1,True,1,2,False,0.0,[0.0],0,1.9,[2.5],0.6000000000000001
5227792AC8DE4932B94185303450E897,1,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.5,"[-0.791450261171323, -0.6389425269946427]",1.5416666666666667
5227792AC8DE4932B94185303450E897,1,True,5,0,True,0.0,[0.0],0,1.7,[-2],3.7
5547813AE2834264A089C6494423433C,1,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[2.6327064966239657, -2.1965854055414047]",2.1666666666666665
